station_id,name,latitude,longitude,station_type,transport_type,public_transport,transport_category
122350,Michaeliskirche,53.5492416,9.9786199,stop_position,stop_position,stop_position,bus
131521,"Ahrenlohe, Hörnweg",53.709088,9.7417672,stop_position,stop_position,stop_position,bus
131555,"Groß Nordende, Kahlkes Weg",53.6980957,9.6491305,stop_position,stop_position,stop_position,bus
131571,"Uetersen, Buttermarkt",53.6831703,9.6567072,stop_position,stop_position,stop_position,bus
178357,Billwerder Billdeich 318,53.5013109,10.1471694,stop_position,stop_position,stop_position,bus
178361,Billwerder (Feuerwehr),53.5041604,10.1365182,stop_position,stop_position,stop_position,bus
8084473,Neuwiedenthal,53.4729547,9.8774813,stop,rail,stop_position,rail
10676508,"Ehestorf, Harburger Stadtweg",53.4423656,9.9041608,stop_position,stop_position,stop_position,bus
10691210,Veddel (Ballin Stadt),53.52171,10.0132971,stop,rail,stop_position,rail
10691233,S Harburg Rathaus (Hölertwiete),53.4614555,9.9819701,stop_position,stop_position,stop_position,bus
10774371,Hausbruch,53.4717641,9.8936149,stop_position,stop_position,stop_position,bus
10855043,Neuländer Straße,53.4667913,9.9920829,stop_position,stop_position,stop_position,bus
10864685,Ringheide,53.4619867,9.8544548,bus_stop,bus,platform,bus
11206066,Hammerbrook,53.5466227,10.0237395,stop,rail,stop_position,rail
12109813,Heykenaukamp (Kehre),53.4778732,9.9094628,stop_position,stop_position,stop_position,bus
12258712,Distelacker,53.4682908,9.8559366,stop_position,stop_position,stop_position,bus
12258713,Fischbeker Holtweg,53.4675035,9.8593265,stop_position,stop_position,stop_position,bus
14778686,"Ovelgönne, Hamburger Chaussee",53.4511283,9.7554859,stop_position,stop_position,stop_position,bus
15364592,Stiftung Alsterdorf,53.6145257,10.0212364,stop_position,stop_position,stop_position,bus
15575972,Feuerbergstraße,53.613827,10.0359376,stop_position,stop_position,stop_position,bus
15582580,Erich-Ziegel-Ring,53.6124288,10.06446,stop_position,stop_position,stop_position,bus
15585299,Bramfeld See,53.6185538,10.0731676,bus_stop,bus,platform,bus
15606810,Hohenwischer Straße 149,53.5085966,9.8661393,stop_position,stop_position,stop_position,bus
15606868,Achtern Brack (West),53.5071955,9.8431992,stop_position,stop_position,stop_position,bus
15606886,Hasselwerder Straße,53.5130057,9.8248077,stop_position,stop_position,stop_position,bus
15606904,Marschkamper Deich,53.5149659,9.7947475,stop_position,stop_position,stop_position,bus
15616789,Friedhof Ohlsdorf (Kapelle 4),53.616923,10.041901,stop_position,stop_position,stop_position,bus
15617891,Nordteich,53.6253261,10.0415032,stop_position,stop_position,stop_position,bus
15839213,Maretstraße/ Bürgerzentrum,53.4521601,9.9831151,stop_position,stop_position,stop_position,bus
16255173,Bauernholztal,53.4563125,9.8667229,stop_position,stop_position,stop_position,bus
16355149,Traute-Lafrenz-Straße,53.6088649,10.0120681,stop_position,stop_position,stop_position,bus
16382112,AK St. Georg,53.5601122,10.0147513,stop_position,stop_position,stop_position,bus
16568036,Kottwitzstraße,53.5806222,9.9645577,stop_position,stop_position,stop_position,bus
16642448,U Hamburger Straße,53.5741288,10.0370683,stop_position,stop_position,stop_position,bus
16643077,Lademannbogen (Süd),53.6442095,10.0284258,stop_position,stop_position,stop_position,bus
16712069,Universität/Staatsbibliothek,53.5641072,9.9836078,stop_position,stop_position,stop_position,bus
17479055,U Emilienstraße,53.5715949,9.9521345,stop_position,stop_position,stop_position,bus
17479322,Schulweg,53.5747169,9.9588129,stop_position,stop_position,stop_position,bus
17479323,U Osterstraße (Heußweg),53.5774892,9.9523658,stop_position,stop_position,stop_position,bus
17704890,U S Sternschanze,53.5638955,9.9654282,stop_position,stop_position,stop_position,bus
18130103,U Baumwall,53.5441164,9.9800446,stop_position,stop_position,stop_position,bus
18898091,Turnierstieg,53.6001665,10.0911892,stop_position,stop_position,stop_position,bus
18898097,Barmwisch,53.597157,10.0918015,stop_position,stop_position,stop_position,bus
18898160,Manshardtstraße,53.557127,10.1169383,stop_position,stop_position,stop_position,bus
18898172,Friedhof Öjendorf (Haupteingang),53.5574677,10.1220338,stop_position,stop_position,stop_position,bus
19471868,Sylter Weg,53.5902589,10.1047325,stop_position,stop_position,stop_position,bus
19471877,Schön Klinik Eilbek,53.5787163,10.0499281,stop_position,stop_position,stop_position,bus
20432852,"Quickborn-Heide, Feldweg",53.7372675,9.9666861,stop_position,stop_position,stop_position,bus
20696634,"Bevern, Gemeindehaus",53.7551399,9.770611,stop_position,stop_position,stop_position,bus
20938601,Domstraße,53.5478628,9.9942636,stop_position,stop_position,stop_position,bus
20962470,"Ulzburg, Kirche",53.788404,9.9795687,stop_position,stop_position,stop_position,bus
20995625,Fasanengrund,53.4804188,10.0757977,stop_position,stop_position,stop_position,bus
20995659,Moorfleet,53.512578,10.0871894,stop_position,stop_position,stop_position,bus
20995793,Beim Avenberg,53.4712616,10.0824316,stop_position,stop_position,stop_position,bus
20995818,Fünfhausen (Durchdeich),53.4442938,10.1280465,stop_position,stop_position,stop_position,bus
20995823,Freegen,53.4403768,10.1291564,stop_position,stop_position,stop_position,bus
20995844,Howe,53.4199266,10.1486985,stop_position,stop_position,stop_position,bus
20995846,Hower Brack,53.4186692,10.1505129,stop_position,stop_position,stop_position,bus
20995859,Süderquerweg 208,53.4116458,10.1625231,stop_position,stop_position,stop_position,bus
20995863,Neesentwiete,53.4100318,10.1716417,stop_position,stop_position,stop_position,bus
20995864,Neesentwiete,53.4099013,10.1723876,stop_position,stop_position,stop_position,bus
20997842,Sande,53.4063025,10.1585355,stop_position,stop_position,stop_position,bus
20997847,Howe (Ost),53.4116515,10.1521485,stop_position,stop_position,stop_position,bus
20997887,Oortkaten,53.4484507,10.0921553,stop_position,stop_position,stop_position,bus
21296547,Entenwerder Stieg,53.5303397,10.042897,stop_position,stop_position,stop_position,bus
21297839,"Jork, Lühe 10",53.5672895,9.6470457,stop_position,stop_position,stop_position,bus
21298083,"Mittelnkirchen, Muddweg",53.5398788,9.6236476,stop_position,stop_position,stop_position,bus
21306248,Theodor-Storm-Straße,53.5933178,10.1608061,stop_position,stop_position,stop_position,bus
21316955,"Harkshörn, Harckesheyde (Ost)",53.7230511,10.0228818,stop_position,stop_position,stop_position,bus
21318528,U Uhlandstraße,53.5655163,10.0260604,stop_position,stop_position,stop_position,bus
21321502,Rahlstedt-Center,53.6042407,10.1583564,stop_position,stop_position,stop_position,bus
21351793,"Ulzburg-Süd, Birkenhof",53.7778963,9.9783562,stop_position,stop_position,stop_position,bus
21361188,Claudiusstraße,53.5647654,10.0712311,stop_position,stop_position,stop_position,bus
21392359,"Garstedt, Südportal",53.6543781,9.9839397,stop_position,stop_position,stop_position,bus
21401401,"Willinghusen, Zum Tunnel",53.5621565,10.2061488,stop_position,stop_position,stop_position,bus
21421096,"Ellerhoop, Rugenranzel",53.7086106,9.7799594,stop_position,stop_position,stop_position,bus
21421106,"Kummerfeld, Dorfstraße (Nord)",53.7016693,9.7881678,stop_position,stop_position,stop_position,bus
21421140,"Kummerfeld, Wiesengrund",53.6847234,9.7924099,stop_position,stop_position,stop_position,bus
21421161,"Pinneberg, Schillerstraße",53.6665073,9.7937244,stop_position,stop_position,stop_position,bus
21421219,"Rellingen, Tangstedter Chaussee",53.6537865,9.8285577,stop_position,stop_position,stop_position,bus
21421243,"Rellingen, Lee-Dieks-Weg",53.6572714,9.8379388,stop_position,stop_position,stop_position,bus
21421255,"Rellingen, Gösselstieg",53.6612929,9.8447614,stop_position,stop_position,stop_position,bus
21421297,"Ellerbek, Dubenhorst",53.6590886,9.8744713,stop_position,stop_position,stop_position,bus
21426529,Pahlblöckensstieg,53.6063667,10.1686477,stop_position,stop_position,stop_position,bus
21447695,"Oststeinbek, Stormarnstraße",53.5421208,10.1691097,stop_position,stop_position,stop_position,bus
21447996,"Willinghusen, Zum Tunnel",53.5623199,10.2054913,stop_position,stop_position,stop_position,bus
21469682,Götzberg,53.7930306,10.0430652,stop_position,stop_position,stop_position,bus
21469694,"Henstedt, Krummacker",53.7887981,10.0140261,stop_position,stop_position,stop_position,bus
21474012,Quickborn Süd,53.723036,9.9075065,station,rail,station,rail
21483391,"Tangstedt (OD), Harksheider Weg",53.7357354,10.0759772,stop_position,stop_position,stop_position,bus
21483398,"Tangstedt (OD), Hauptstraße",53.7344822,10.0837691,stop_position,stop_position,stop_position,bus
21503402,Hamburg-Hasselbrook,53.5643836,10.0553898,stop,rail,stop_position,rail
21518315,"Hörsten, Am Plack",53.4207316,10.0748559,stop_position,stop_position,stop_position,bus
21519524,U Ritterstraße,53.5672323,10.0438979,stop_position,stop_position,stop_position,bus
21522141,Saselheider Weg,53.6283718,10.1324242,stop_position,stop_position,stop_position,bus
21522192,"Glashütte, Friedhof",53.6829239,10.0461783,stop_position,stop_position,stop_position,bus
21522339,Gilcherweg,53.642218,10.1133187,stop_position,stop_position,stop_position,bus
21522710,"Wakendorf II, Sandbergstraße",53.7891988,10.0893992,stop_position,stop_position,stop_position,bus
21534552,Rheingoldweg (Ost),53.5838722,9.7536576,stop_position,stop_position,stop_position,bus
21534858,"Haseldorf, Roßsteert",53.6327997,9.6103922,stop_position,stop_position,stop_position,bus
21534860,"Haseldorf, Schule",53.6335364,9.6055302,stop_position,stop_position,stop_position,bus
21535225,"Appen, Turnhalle",53.6629648,9.7341468,stop_position,stop_position,stop_position,bus
21535233,"Appen, Schule",53.6613224,9.7359147,stop_position,stop_position,stop_position,bus
21535258,"Appen, Bouhlentwiete",53.6598493,9.7434056,stop_position,stop_position,stop_position,bus
21544039,"Leversen, Trift",53.407594,9.8977036,stop_position,stop_position,stop_position,bus
21544045,"Sieversen, Quellenweg",53.406482,9.8853351,stop_position,stop_position,stop_position,bus
21544048,"Sieversen, Rehkuhlenweg",53.4026855,9.8781056,stop_position,stop_position,stop_position,bus
21544193,"Elstorf, Am Hügel",53.4063769,9.7811369,stop_position,stop_position,stop_position,bus
21544292,"Grauen, Ortsmitte",53.4040066,9.7470729,stop_position,stop_position,stop_position,bus
21545097,S Blankenese,53.5632893,9.8138755,stop_position,stop_position,stop_position,bus
21545118,Zedernweg,53.5465138,9.8811229,stop_position,stop_position,stop_position,bus
21545191,"Wedel, Pulverstraße",53.5718928,9.7188086,stop_position,stop_position,stop_position,bus
21545346,"Dammhausen, Dammhauser Straße 130",53.4869071,9.6729643,stop_position,stop_position,stop_position,bus
21545359,"Buxtehude, Viverstraße",53.4770436,9.7032183,stop_position,stop_position,stop_position,bus
21545368,"Buxtehude, Im Obstgarten",53.4687692,9.7084583,stop_position,stop_position,stop_position,bus
21545392,Hinterdeich 11,53.5334726,9.652142,stop_position,stop_position,stop_position,bus
21548180,Ohrnsweg,53.4738925,9.8226811,stop_position,stop_position,stop_position,bus
21560119,Holtenklinke,53.4779975,10.2394884,bus_stop,bus,platform,bus
21617552,Köpenicker Straße,53.5839304,10.1332325,stop_position,stop_position,stop_position,bus
21619618,"Buxtehude, Abzweig Rübke",53.4748395,9.7129931,stop_position,stop_position,stop_position,bus
21619627,"Buxtehude, Hochschule 21",53.4774802,9.7068525,stop_position,stop_position,stop_position,bus
21619689,"Buxtehude, Neuland",53.4885292,9.7103684,stop_position,stop_position,stop_position,bus
21619696,"Buxtehude, Vogelsang",53.4941912,9.7140641,stop_position,stop_position,stop_position,bus
21652005,"Glinde, Berliner Straße",53.5470794,10.2331728,stop_position,stop_position,stop_position,bus
21652048,"Schönningstedt, Schule",53.5310316,10.2511144,stop_position,stop_position,stop_position,bus
21654107,Gustav-Adolf-Straße,53.5705067,10.0832398,stop_position,stop_position,stop_position,bus
21654339,Jenfelder Straße,53.5740042,10.1351554,stop_position,stop_position,stop_position,bus
21654344,Jenfeld-Zentrum,53.5715551,10.1363027,stop_position,stop_position,stop_position,bus
21660179,Albert-Schweitzer-Ring,53.5793169,10.122913,stop_position,stop_position,stop_position,bus
21665446,Schimmelreiterweg,53.590613,10.1786475,bus_stop,bus,platform,bus
21665472,Sorenkoppel,53.5905437,10.1848365,stop_position,stop_position,stop_position,bus
21665490,Kielkoppelstraße,53.5894793,10.1681045,stop_position,stop_position,stop_position,bus
21671052,Marmstorfer Weg (Nord),53.4521257,9.9726779,stop_position,stop_position,stop_position,bus
21684333,Lürade,53.4254052,9.9308194,stop_position,stop_position,stop_position,bus
21739941,Lohe,53.7082209,10.1051906,stop_position,stop_position,stop_position,bus
21739978,"Tangstedt (OD), B 432",53.7273726,10.1006277,stop_position,stop_position,stop_position,bus
21739981,"Glashütte, ZOB",53.6885901,10.0370309,stop_position,stop_position,stop_position,bus
21747717,S Heimfeld,53.4652671,9.9626184,stop_position,stop_position,stop_position,bus
21760607,Hamburger Straße,53.574486,10.0372944,stop,rail,stop_position,rail
21760614,Dehnhaide,53.5789409,10.0407897,stop,rail,stop_position,rail
21763677,Kriegerdankweg,53.6331393,9.9114861,stop_position,stop_position,stop_position,bus
21764350,Grumbrechtstraße,53.468268,9.9675139,bus_stop,bus,platform,bus
22339401,Neuenfelder Damm,53.5297523,9.8045306,stop_position,stop_position,stop_position,bus
23010359,"Reinbek, Auf dem Großen Ruhm",53.5178038,10.2494259,stop_position,stop_position,stop_position,bus
23811600,"Tempelberg, Haus Nr. 55",53.4364688,9.8477363,stop_position,stop_position,stop_position,bus
24556024,Burgwedelkamp,53.6428659,9.9167364,stop_position,stop_position,stop_position,bus
24764341,Berliner Tor,53.5530973,10.0244661,stop,rail,stop_position,rail
24784569,Schweidnitzer Straße,53.5768272,10.1356745,stop_position,stop_position,stop_position,bus
24966483,"Meckelfeld, Am Felde",53.4227463,10.0292245,stop_position,stop_position,stop_position,bus
25081442,Hamburg Hauptbahnhof,53.5515459,10.0077511,stop,rail,stop_position,rail
25082195,Hamburg-Rahlstedt,53.6049943,10.1545392,stop,rail,stop_position,rail
25082197,Hamburg-Tonndorf,53.5863515,10.1230161,stop,rail,stop_position,rail
25231456,Am Fuchsberg,53.4651684,9.9482737,bus_stop,bus,platform,bus
25232096,"Renzel, Dorfstraße",53.720837,9.8643841,stop_position,stop_position,stop_position,bus
25234051,"Ahrensburg, Brückenstraße",53.667046,10.2271416,stop_position,stop_position,stop_position,bus
25293894,Kiwittsmoor,53.6749454,10.0161185,stop,rail,stop_position,rail
25293936,"Ellerbek, Heidkoppelweg",53.6421019,9.8938435,stop_position,stop_position,stop_position,bus
25295907,Meiendorfer Weg,53.6386208,10.1560121,stop,rail,stop_position,rail
25295960,Wandsbek-Gartenstadt,53.5923923,10.0741472,stop,rail,stop_position,rail
25409734,Finkenwerder (Fähre),53.5350969,9.8791471,stop_position,stop_position,stop_position,bus
25430890,Neusurenland,53.6163575,10.1146612,stop_position,stop_position,stop_position,bus
25447375,Hermelinweg,53.6161635,10.1212615,bus_stop,bus,platform,bus
25447376,Hermelinweg,53.616286,10.1208637,bus_stop,bus,platform,bus
25479230,"Rübke, Buxtehuder Straße 6",53.4918349,9.7774064,stop_position,stop_position,stop_position,bus
25479239,"Rübke, Moorender Weg (Kehre)",53.4907202,9.7426791,turning_circle,stop_position,stop_position,bus
25530660,Organistenweg,53.5202657,9.8118017,stop_position,stop_position,stop_position,bus
25530662,Schule Arp-Schnitger-Stieg,53.5157447,9.8112623,stop_position,stop_position,stop_position,bus
25601321,"Ahrensburg, Bahnhofstraße",53.6686275,10.2333373,stop_position,stop_position,stop_position,bus
25607115,"Buxtehude, Kellerkuhle",53.4645874,9.6599757,stop_position,stop_position,stop_position,bus
25607234,"Buxtehude, Lüneburger Schanze",53.4650465,9.709034,stop_position,stop_position,stop_position,bus
25646473,Moorrand,53.6420358,9.9715444,stop_position,stop_position,stop_position,bus
25671544,Altengammer Elbwiesen,53.4267577,10.2795963,stop_position,stop_position,stop_position,bus
25677452,Kirchwerder Hausdeich 404,53.4148941,10.2058916,stop_position,stop_position,stop_position,bus
25909256,Friedrichsberg,53.5766186,10.0574891,stop,rail,stop_position,rail
25909272,Hasselbrook,53.5645615,10.0554166,stop,rail,stop_position,rail
25927110,Rudolf-Kinau-Allee,53.5357125,9.8530675,stop_position,stop_position,stop_position,bus
25964548,Seehofring,53.5210779,9.7796666,bus_stop,bus,platform,bus
25964552,Seehof,53.5182307,9.7817384,stop_position,stop_position,stop_position,bus
26024412,Cranz (Fähre),53.5355317,9.7796468,stop_position,stop_position,stop_position,bus
26107929,Bei der blauen Brücke,53.4367173,10.2370553,stop_position,stop_position,stop_position,bus
26262815,Hausbrucher Bahnhofstraße,53.4775465,9.8939928,stop_position,stop_position,stop_position,bus
26418735,Lohe,53.7086794,10.1062976,stop_position,stop_position,stop_position,bus
26418868,Duvenstedter Triftweg,53.7056808,10.116991,stop_position,stop_position,stop_position,bus
26418876,Wohldorf,53.7041328,10.1200616,stop_position,stop_position,stop_position,bus
26418877,Wohldorf,53.7036249,10.1200667,stop_position,stop_position,stop_position,bus
26418885,Alsterblick,53.6992901,10.1236778,stop_position,stop_position,stop_position,bus
26473901,Charitas-Bischoff-Treppe,53.5592688,9.8051261,stop_position,stop_position,stop_position,bus
26552583,Moränenweg,53.6109447,10.1637856,bus_stop,bus,platform,bus
26600615,Bahrenfeld,53.5599957,9.9110311,stop,rail,stop_position,rail
26600620,Othmarschen,53.5591518,9.8852809,station,rail,station,rail
26600623,Klein Flottbek (Botanischer Garten),53.5581507,9.8614018,stop,rail,stop_position,rail
26600629,Hochkamp,53.5616998,9.8416158,stop,rail,stop_position,rail
26600948,Heimfeld (TU Hamburg),53.4654068,9.9629512,stop,rail,stop_position,rail
26678614,Uhlandstraße,53.5641236,10.0270933,stop,rail,stop_position,rail
26729011,U S Berliner Tor (Bürgerweide),53.5532175,10.0259137,stop_position,stop_position,stop_position,bus
26891405,"Siek, Amtsverwaltung",53.6356049,10.2968778,stop_position,stop_position,stop_position,bus
27235409,Spadenländer Elbdeich,53.4772678,10.0629164,stop_position,stop_position,stop_position,bus
27254259,Brunskamp,53.5938415,10.1824916,bus_stop,bus,platform,bus
27319889,"Ahrensburg, Dänenweg",53.639893,10.216231,bus_stop,bus,platform,bus
27319892,"Ahrensburg, Am Kratt",53.6404109,10.20906,stop_position,stop_position,stop_position,bus
27319967,"Ahrensburg, Spechtweg",53.6458999,10.2259123,stop_position,stop_position,stop_position,bus
27319968,"Ahrensburg, Spechtweg",53.6458361,10.2260634,bus_stop,bus,platform,bus
27319996,"Ahrensburg, Meisenweg",53.6458197,10.2368047,bus_stop,bus,platform,bus
27320008,"Ahrensburg, Am Birkenhain",53.6528674,10.2372475,bus_stop,bus,platform,bus
27320019,"Ahrensburg, Finkenweg",53.6580024,10.2417949,stop_position,stop_position,stop_position,bus
27334053,"Ahrensburg, Theodor-Storm-Stieg",53.6670501,10.2223288,stop_position,stop_position,stop_position,bus
27334215,"Ahrensburg, Jungborn",53.6835552,10.2318418,stop_position,stop_position,stop_position,bus
27410915,"Harksheide, SOS-Kinderdorf",53.7470308,9.9963848,stop_position,stop_position,stop_position,bus
28212207,Neugraben,53.4741741,9.8521882,stop,rail,stop_position,rail
28842391,Barmbek,53.587059,10.0442472,stop,rail,stop_position,rail
29060558,Bredowstraße (Mitte),53.524749,10.0827927,stop_position,stop_position,stop_position,bus
29361442,Harburg,53.4568986,9.9911016,stop,rail,stop_position,rail
29361459,Wilhelmsburg,53.4984645,10.0069459,stop,rail,stop_position,rail
29384265,"Floggensee, B75",53.7763249,10.2733847,stop_position,stop_position,stop_position,bus
29384434,"Bargteheide, Am Markt",53.729128,10.2604394,stop_position,stop_position,stop_position,bus
29384586,"Delingsdorf, Dorfstraße",53.7086165,10.2516328,stop_position,stop_position,stop_position,bus
29384588,"Delingsdorf, Dorfstraße",53.7082043,10.251852,stop_position,stop_position,stop_position,bus
29384687,"Ahrensburg, Kremerberg",53.6954594,10.242036,stop_position,stop_position,stop_position,bus
29384821,"Ahrensburg, Rosenhof",53.6828272,10.240904,stop_position,stop_position,stop_position,bus
29709558,"Neukloster, Bergstraße",53.4803857,9.637478,stop_position,stop_position,stop_position,bus
29709578,Neukloster,53.4811492,9.6399113,stop,rail,stop_position,rail
29950601,"Grauen, Am Kinderspielplatz",53.4026391,9.7471827,stop_position,stop_position,stop_position,bus
30771048,Rübenkamp (City Nord),53.6058439,10.0330377,stop,rail,stop_position,rail
31147623,Kapstadtring,53.6047906,10.0249714,stop_position,stop_position,stop_position,bus
31368377,U Langenhorn Markt,53.6493476,10.0174927,stop_position,stop_position,stop_position,bus
31475937,Langenfelde,53.5796787,9.9309548,stop,rail,stop_position,rail
31769798,"Emmelndorf, Wittenberger Feld",53.4076929,9.9635738,stop_position,stop_position,stop_position,bus
31902888,"Kayhude, Segeberger Straße",53.7573739,10.129472,stop_position,stop_position,stop_position,bus
31904083,Naherwohld,53.7801458,10.1277282,stop_position,stop_position,stop_position,bus
31912256,"Elmenhorst, Rokshorst",53.7643361,10.2691984,stop_position,stop_position,stop_position,bus
32056662,U S Ohlsdorf (Alsterdorfer Straße),53.6196141,10.0321061,stop_position,stop_position,stop_position,bus
32243209,A Eidelstedt Zentrum,53.6102219,9.9010971,stop_position,stop_position,stop_position,bus
32258875,"Halstenbek, Weidenstraße",53.6178124,9.8705419,bus_stop,bus,platform,bus
32505551,Rebenacker,53.6192507,9.9009184,bus_stop,bus,platform,bus
32505564,Baumacker,53.6206616,9.89712,stop_position,stop_position,stop_position,bus
32640548,"Nahe, Dorfstraße",53.7957447,10.1357022,stop_position,stop_position,stop_position,bus
33039690,Wesselstraat,53.6554502,10.0686023,stop_position,stop_position,stop_position,bus
33070435,Barmbek,53.5873864,10.0449416,station,rail,station,rail
33400154,Wördemanns Weg,53.600041,9.9188888,stop_position,stop_position,stop_position,bus
33453833,Kanalplatz,53.4663606,9.9850355,stop_position,stop_position,stop_position,bus
33632701,Billbrookdeich,53.5358919,10.0769603,stop_position,stop_position,stop_position,bus
33835273,Rickelstraße,53.4487172,9.9489434,stop_position,stop_position,stop_position,bus
34154400,Durchdeich (Süd),53.4412858,10.1217119,stop_position,stop_position,stop_position,bus
34810669,"Braak, Dorfstraße",53.6100596,10.2436531,stop_position,stop_position,stop_position,bus
34810670,"Braak, Dorfstraße",53.6095635,10.2420128,stop_position,stop_position,stop_position,bus
35339850,Claus-Ferck-Straße,53.6518826,10.167434,stop_position,stop_position,stop_position,bus
35514178,Schubackstraße,53.5974372,9.9891164,stop_position,stop_position,stop_position,bus
35515322,Braamkamp,53.6026067,9.9974603,stop_position,stop_position,stop_position,bus
36143831,Kreuzbrook,53.5462216,10.0460144,stop_position,stop_position,stop_position,bus
36143907,Reitbrooker Hinterdeich,53.4609876,10.1391841,stop_position,stop_position,stop_position,bus
36430258,"Tangstedt, Grüne Twiete",53.6826255,9.8546109,stop_position,stop_position,stop_position,bus
36432455,Hamburg-Harburg,53.4543955,9.9918721,stop,rail,stop_position,rail
37483358,S Bahrenfeld,53.5602545,9.9092415,stop_position,stop_position,stop_position,bus
38437776,U Hoisbüttel,53.6787091,10.1481111,stop_position,stop_position,stop_position,bus
38437816,"Ammersbek, Laberg",53.6980608,10.1838418,stop_position,stop_position,stop_position,bus
38437818,"Ammersbek, Laberg",53.6983622,10.1842863,stop_position,stop_position,stop_position,bus
38437821,"Ammersbek, Hunnau",53.7004299,10.1914463,stop_position,stop_position,stop_position,bus
38872378,"Schenefeld, In de Masch",53.6029779,9.8244884,stop_position,stop_position,stop_position,bus
41008746,Kamerstücken,53.5821766,9.811851,stop_position,stop_position,stop_position,bus
45043548,Kattensteert,53.5500103,10.100961,stop_position,stop_position,stop_position,bus
47828982,Bostelbek,53.4708123,9.9323986,bus_stop,bus,platform,bus
48633616,"Papendorf, Poststraße",53.6079723,10.2899051,stop_position,stop_position,stop_position,bus
48664704,"Klein Nordende, Schulstraße",53.7270634,9.6624766,stop_position,stop_position,stop_position,bus
48703155,"Moorrege, Oberglinde",53.6668325,9.6862968,stop_position,stop_position,stop_position,bus
48716175,"Pinneberg, Peinerweg",53.6648892,9.7916961,stop_position,stop_position,stop_position,bus
52104870,Hamburg Hauptbahnhof,53.5530638,10.0060313,stop,rail,stop_position,rail
52144713,Landungsbrücken,53.5462334,9.9711435,station,rail,station,rail
52144750,Baumwall (Elbphilharmonie),53.5441961,9.9816326,stop,rail,stop_position,rail
53139421,Eidelstedt Zentrum,53.6099521,9.9011942,station,rail,station,rail
53139432,Hörgensweg,53.6175135,9.9036981,stop,rail,stop_position,rail
54548382,Am Stühm-Süd,53.6276836,10.100182,bus_stop,bus,platform,bus
55198147,Grenzacker,53.6200597,9.8927766,stop_position,stop_position,stop_position,bus
56461669,Nektarweg,53.637314,10.1335839,stop_position,stop_position,stop_position,bus
56461682,Nektarweg,53.6373669,10.1339283,stop_position,stop_position,stop_position,bus
60270009,Rödingsmarkt,53.548151,9.9868606,stop,rail,stop_position,rail
60438204,"Schmalenbeck, Martin-Meyer-Weg",53.6463476,10.2790085,stop_position,stop_position,stop_position,bus
60438226,"Großhansdorf, Lungenclinic",53.6620201,10.2834462,stop_position,stop_position,stop_position,bus
63353504,Berkefeldweg,53.4705251,9.9527705,bus_stop,bus,platform,bus
63365313,Hafenbahnhof Alte Süderelbe,53.5030815,9.9051875,bus_stop,bus,platform,bus
63365314,Dradenauer Deichweg,53.511494,9.9009131,stop_position,stop_position,stop_position,bus
68628693,Wedel,53.5821274,9.7054845,stop,rail,stop_position,rail
68628767,Rissen,53.5830711,9.7577654,stop,rail,stop_position,rail
68651221,Iserbrook,53.5765369,9.8143428,stop,rail,stop_position,rail
68665485,"Wedel, Müllerkamp",53.5794402,9.7126775,stop_position,stop_position,stop_position,bus
68670479,"Wedel, Ernst-Barlach-Schule",53.5759478,9.7125055,stop_position,stop_position,stop_position,bus
68835815,"Wedel, Industriestraße (Nord)",53.5817264,9.7331377,stop_position,stop_position,stop_position,bus
69332294,"Wedel, Feldstraße",53.57662,9.7218986,stop_position,stop_position,stop_position,bus
69420884,"Ahrensburg, Reesenbüttler Graben",53.6741714,10.2277638,stop_position,stop_position,stop_position,bus
69450352,Im Allhorn,53.6539057,10.174546,stop_position,stop_position,stop_position,bus
69450369,Lerchenberg,53.653298,10.1689293,stop_position,stop_position,stop_position,bus
71687493,Hoffmannstieg,53.6031116,10.1803908,stop_position,stop_position,stop_position,bus
72635962,Waldwinkel,53.5921246,10.1736593,bus_stop,bus,platform,bus
72681027,"Wedel, Markt",53.5843319,9.7002782,stop_position,stop_position,stop_position,bus
73806278,Bf. Rahlstedt (Doberaner Weg),53.6030312,10.1510867,stop_position,stop_position,stop_position,bus
73883647,Wedel-Schulau,53.567937,9.7024228,stop_position,stop_position,stop_position,bus
74994092,"Wedel, Lülanden",53.5894402,9.6934836,stop_position,stop_position,stop_position,bus
82477982,"Ahrensburg, Ahrensburger Redder",53.6489019,10.2537275,stop_position,stop_position,stop_position,bus
82542008,"Fliegenberg, Kreuzdeich",53.4116068,10.1438087,stop_position,stop_position,stop_position,bus
82542016,"Hoopte, Schleuse",53.4059924,10.1490116,stop_position,stop_position,stop_position,bus
83563630,Wendlohstraße,53.629887,9.9396928,bus_stop,bus,platform,bus
89210257,Hagendeel,53.604342,9.9453973,stop,rail,stop_position,rail
89443637,Halskestraße (Ost),53.5164438,10.0900964,stop_position,stop_position,stop_position,bus
90563050,Distelkoppel,53.6359398,10.0435778,stop_position,stop_position,stop_position,bus
91825745,Tilsiter Straße,53.5899144,10.0780441,bus_stop,bus,platform,bus
91826419,Tilsiter Straße,53.5887572,10.0784592,bus_stop,bus,platform,bus
91826991,Tilsiter Straße (Mitte),53.5906541,10.08445,bus_stop,bus,platform,bus
91828127,U Wandsbek-Gartenstadt,53.5923185,10.075864,bus_stop,bus,platform,bus
91829629,U Wandsbek-Gartenstadt,53.5916878,10.0751441,bus_stop,bus,platform,bus
91851124,Friedrich-Ebert-Damm (West),53.5854653,10.0782563,bus_stop,bus,platform,bus
